Transaction_ID,Customer_ID,Product_ID,City,Category,Quantity,Price,Payment_Method,Date,Total_Amount
2413,2256,3042,Chennai,Clothing,4,4082.23,Debit Card,2025-11-21,16328.92
2414,2039,3038,Coimbatore,Books,2,3469.61,Cash,2025-05-23,6939.22
2415,2327,3045,Trichy,Electronics,9,3356.38,Credit Card,2025-11-08,30207.42
2416,2045,3048,Chennai,Furniture,4,4347.04,UPI,2025-03-30,17388.16
2417,2303,3038,Trichy,Furniture,10,4976.01,UPI,2025-03-12,49760.1
2418,2332,3041,Coimbatore,Electronics,8,1450.32,Credit Card,2025-02-09,11602.56
2419,2096,3009,Madurai,Books,1,1899.06,Credit Card,2025-01-11,1899.06
2420,2174,3038,Madurai,Furniture,6,4585.66,Cash,2025-07-29,27513.96
2421,2467,3007,Trichy,Books,7,1840.94,Credit Card,2025-11-18,12886.58
2422,2316,3030,Trichy,Furniture,4,2567.65,Cash,2025-02-03,10270.6
2423,2083,3048,Coimbatore,Electronics,7,779.2,Debit Card,2025-05-15,5454.4
2424,2345,3008,Madurai,Electronics,3,1555.29,Cash,2025-05-08,4665.87
2425,2401,3047,Trichy,Furniture,1,2900.76,UPI,2025-03-16,2900.76
2426,2137,3021,Trichy,Books,9,4478.68,UPI,2025-06-20,40308.12
2427,2109,3002,Madurai,Furniture,6,2918.44,Credit Card,2025-09-14,17510.64
2428,2382,3029,Coimbatore,Furniture,9,3916.77,Cash,2025-05-07,35250.93
2429,2366,3024,Chennai,Clothing,4,1246.16,Cash,2025-02-04,4984.64
2430,2407,3028,Salem,Clothing,8,2536.47,Credit Card,2025-02-05,20291.76
2431,2159,3027,Chennai,Clothing,7,617.63,Credit Card,2025-03-17,4323.41
2432,2166,3030,Trichy,Books,6,1740.21,Credit Card,2025-04-14,10441.26
2433,2289,3025,Trichy,Books,3,4622.44,Cash,2025-11-01,13867.32
2434,2336,3050,Trichy,Groceries,5,3580.76,UPI,2025-07-18,17903.8
2435,2316,3043,Salem,Groceries,2,4999.48,Debit Card,2025-06-14,9998.96
2436,2072,3043,Madurai,Electronics,8,1151.05,Credit Card,2025-07-31,9208.4
2437,2133,3010,Trichy,Books,10,2183.78,Credit Card,2025-09-11,21837.8
2438,2319,3037,Salem,Groceries,2,3374.1,Credit Card,2025-03-06,6748.2
2439,2202,3010,Madurai,Clothing,6,2590.37,Credit Card,2025-08-02,15542.22
2440,2425,3049,Madurai,Groceries,2,555.07,Cash,2025-10-10,1110.14
2441,2348,3023,Madurai,Electronics,8,2940.83,Debit Card,2025-04-06,23526.64
2442,2037,3028,Salem,Furniture,4,4263.67,UPI,2025-04-07,17054.68
2443,2430,3028,Madurai,Groceries,7,2934.02,Cash,2025-12-21,20538.14
2444,2083,3037,Madurai,Electronics,10,4878.87,Credit Card,2025-08-19,48788.7
2445,2481,3022,Salem,Groceries,4,3698.89,Debit Card,2025-10-01,14795.56
2446,2144,3023,Coimbatore,Groceries,5,3236.16,Credit Card,2025-05-07,16180.8
2447,2006,3001,Coimbatore,Books,3,1797.4,UPI,2025-07-03,5392.2
2448,2252,3004,Madurai,Furniture,3,4535.24,Cash,2025-10-24,13605.72
2449,2180,3050,Madurai,Books,1,144.63,Debit Card,2025-01-21,144.63
2450,2200,3049,Madurai,Groceries,1,253.83,Credit Card,2025-11-04,253.83
2451,2089,3008,Chennai,Electronics,2,4295.59,Credit Card,2025-05-07,8591.18
2452,2462,3036,Salem,Electronics,9,166.77,UPI,2025-01-15,1500.93
2453,2095,3021,Trichy,Electronics,5,2997.57,Credit Card,2025-09-28,14987.85
2454,2302,3042,Salem,Groceries,10,4663.81,Cash,2025-02-08,46638.1
2455,2345,3048,Trichy,Clothing,5,2939.28,Debit Card,2025-07-24,14696.4
2456,2264,3027,Chennai,Clothing,4,1643.11,Debit Card,2025-06-21,6572.44
2457,2171,3040,Madurai,Furniture,3,761.14,Cash,2025-02-11,2283.42
2458,2375,3046,Salem,Furniture,4,464.23,Cash,2025-07-23,1856.92
2459,2244,3016,Trichy,Groceries,3,2567.51,Cash,2025-03-11,7702.53
2460,2280,3031,Coimbatore,Clothing,2,4272.67,UPI,2025-03-27,8545.34
2461,2005,3022,Chennai,Electronics,4,2473.1,Cash,2025-09-08,9892.4
2462,2142,3025,Trichy,Electronics,7,1748.07,Debit Card,2025-11-17,12236.49
2463,2481,3037,Salem,Furniture,7,2917.08,UPI,2025-07-07,20419.56
2464,2449,3016,Trichy,Clothing,6,672.29,Credit Card,2025-10-13,4033.74
2465,2357,3025,Madurai,Furniture,7,2854.77,Debit Card,2025-11-14,19983.39
2466,2355,3043,Salem,Clothing,10,2787.15,Cash,2025-10-01,27871.5
2467,2004,3015,Trichy,Groceries,3,1077.55,UPI,2025-08-01,3232.65
2468,2035,3043,Trichy,Books,7,1793.66,Credit Card,2025-02-13,12555.62
2469,2238,3020,Salem,Books,5,3522.45,UPI,2025-01-23,17612.25
2470,2210,3032,Coimbatore,Groceries,10,1536.93,UPI,2025-10-09,15369.3
2471,2266,3014,Madurai,Books,9,2756.13,Credit Card,2025-06-09,24805.17
2472,2012,3009,Trichy,Electronics,5,3483.84,Debit Card,2025-03-17,17419.2
2473,2128,3036,Salem,Clothing,1,2135.89,Debit Card,2025-06-08,2135.89
2474,2432,3028,Trichy,Clothing,4,587.45,Credit Card,2025-10-01,2349.8
2475,2259,3035,Coimbatore,Clothing,4,1899.29,UPI,2025-07-02,7597.16
2476,2282,3033,Coimbatore,Electronics,9,499.62,Debit Card,2025-03-19,4496.58
2477,2204,3020,Coimbatore,Furniture,8,4544.55,Debit Card,2025-02-12,36356.4
2478,2444,3038,Trichy,Furniture,10,2395.54,UPI,2025-08-20,23955.4
2479,2229,3025,Trichy,Books,1,1697.1,Credit Card,2025-02-20,1697.1
2480,2045,3012,Coimbatore,Electronics,10,2825.41,Debit Card,2025-07-10,28254.1
2481,2264,3037,Coimbatore,Groceries,9,2835.35,UPI,2025-07-22,25518.15
2482,2401,3017,Madurai,Clothing,9,1898.51,UPI,2025-03-15,17086.59
2483,2389,3046,Madurai,Clothing,10,3423.12,Cash,2025-01-07,34231.2
2484,2339,3035,Coimbatore,Books,10,3353.03,Debit Card,2025-11-23,33530.3
2485,2358,3027,Salem,Clothing,8,3989.55,Credit Card,2025-12-25,31916.4
2486,2032,3047,Coimbatore,Furniture,5,3561.15,Debit Card,2025-03-15,17805.75
2487,2258,3029,Salem,Furniture,3,3851.31,Cash,2025-08-11,11553.93
2488,2145,3047,Coimbatore,Books,2,4961.01,Cash,2025-09-01,9922.02
2489,2375,3036,Salem,Groceries,8,1665.78,UPI,2025-01-15,13326.24
2490,2305,3006,Salem,Books,6,3186.45,UPI,2025-06-04,19118.7
2491,2200,3004,Trichy,Furniture,1,1792.08,UPI,2025-12-01,1792.08
2492,2307,3043,Coimbatore,Groceries,10,3760.47,UPI,2025-10-11,37604.7
2493,2402,3015,Chennai,Groceries,1,4221.74,Credit Card,2025-02-11,4221.74
2494,2410,3033,Chennai,Furniture,5,1118.4,Cash,2025-12-19,5592
2495,2286,3001,Salem,Groceries,10,2199.51,Debit Card,2025-12-27,21995.1
2496,2211,3031,Trichy,Furniture,2,4459.42,UPI,2025-10-21,8918.84
2497,2069,3044,Coimbatore,Electronics,6,4017.08,Cash,2025-09-16,24102.48
2498,2349,3002,Coimbatore,Clothing,10,2958.31,Cash,2025-03-24,29583.1
2499,2477,3034,Chennai,Electronics,4,223.63,Debit Card,2025-07-01,894.52
2500,2046,3014,Madurai,Furniture,8,4701.04,Debit Card,2025-03-13,37608.32
2501,2012,3047,Chennai,Clothing,6,3370.74,Debit Card,2025-07-09,20224.44
2502,2312,3012,Madurai,Electronics,9,3547.92,Cash,2025-09-10,31931.28
2503,2001,3001,Coimbatore,Furniture,7,2433.43,Debit Card,2025-06-05,17034.01
2504,2432,3047,Chennai,Books,5,1736.54,Debit Card,2025-01-11,8682.7
2505,2350,3049,Chennai,Furniture,5,3030.15,UPI,2025-02-02,15150.75
2506,2126,3017,Salem,Furniture,7,3449.6,Debit Card,2025-12-24,24147.2
2507,2498,3044,Salem,Clothing,5,1274.91,UPI,2025-10-19,6374.55
2508,2052,3002,Chennai,Books,10,3703.7,Credit Card,2025-09-18,37037
2509,2007,3007,Chennai,Groceries,1,151.56,UPI,2025-12-26,151.56
2510,2197,3027,Coimbatore,Clothing,2,1006.47,UPI,2025-01-02,2012.94
2511,2394,3029,Coimbatore,Clothing,4,3900.89,Cash,2025-06-17,15603.56
2512,2292,3015,Salem,Electronics,7,237.79,Cash,2025-10-03,1664.53
2513,2256,3003,Salem,Clothing,10,294.9,Debit Card,2025-06-01,2949
2514,2392,3015,Coimbatore,Books,2,4815.43,Debit Card,2025-01-09,9630.86
2515,2255,3013,Trichy,Groceries,4,1011.9,Debit Card,2025-04-16,4047.6
2516,2049,3005,Chennai,Clothing,3,3930.42,Debit Card,2025-10-27,11791.26
2517,2479,3040,Coimbatore,Clothing,9,2072.64,Debit Card,2025-11-01,18653.76
2518,2069,3015,Coimbatore,Electronics,3,1378.17,Debit Card,2025-05-15,4134.51
2519,2167,3014,Chennai,Furniture,6,2479.27,UPI,2025-04-24,14875.62
2520,2406,3002,Coimbatore,Electronics,1,2845.23,Debit Card,2025-08-30,2845.23
2521,2332,3036,Madurai,Furniture,5,2205.63,Debit Card,2025-02-15,11028.15
2522,2493,3002,Salem,Electronics,9,4822.68,Credit Card,2025-10-16,43404.12
2523,2394,3033,Madurai,Groceries,8,2570.03,UPI,2025-10-03,20560.24
2524,2190,3039,Chennai,Clothing,1,2115.81,Credit Card,2025-04-20,2115.81
2525,2221,3023,Chennai,Electronics,5,4154.75,Cash,2025-11-15,20773.75
2526,2478,3024,Chennai,Electronics,2,714.74,Credit Card,2025-05-26,1429.48
2527,2380,3013,Chennai,Clothing,2,2130.57,UPI,2025-07-22,4261.14
2528,2193,3015,Salem,Electronics,8,2884.49,UPI,2025-05-15,23075.92
2529,2303,3034,Coimbatore,Groceries,10,3459.64,Debit Card,2025-11-07,34596.4
2530,2142,3015,Trichy,Furniture,3,2147.43,UPI,2025-03-11,6442.29
2531,2071,3020,Chennai,Groceries,4,135.17,Debit Card,2025-09-20,540.68
2532,2191,3020,Salem,Electronics,5,153.04,Credit Card,2025-08-02,765.2
2533,2162,3022,Chennai,Books,1,2778.03,Credit Card,2025-09-01,2778.03
2534,2458,3032,Chennai,Books,3,264.6,Debit Card,2025-10-03,793.8
2535,2373,3024,Madurai,Groceries,7,2444.62,UPI,2025-08-07,17112.34
2536,2207,3013,Salem,Furniture,4,4701.76,Debit Card,2025-05-01,18807.04
2537,2253,3010,Coimbatore,Clothing,9,3472.65,Credit Card,2025-03-15,31253.85
2538,2403,3003,Trichy,Furniture,4,384.93,Cash,2025-01-14,1539.72
2539,2466,3006,Chennai,Clothing,2,1511.34,Debit Card,2025-03-07,3022.68
2540,2110,3031,Coimbatore,Groceries,6,3978.62,Debit Card,2025-03-09,23871.72
2541,2256,3021,Trichy,Groceries,10,4332.55,Credit Card,2025-02-25,43325.5
2542,2406,3034,Trichy,Furniture,9,1828.96,Debit Card,2025-05-01,16460.64
2543,2274,3037,Salem,Clothing,8,2913.26,Cash,2025-02-04,23306.08
2544,2435,3022,Chennai,Electronics,3,516.18,Cash,2025-03-18,1548.54
2545,2382,3046,Coimbatore,Electronics,2,2076.49,Cash,2025-07-12,4152.98
2546,2323,3018,Coimbatore,Books,2,983.08,Debit Card,2025-01-21,1966.16
2547,2363,3005,Madurai,Electronics,3,1467.56,UPI,2025-01-31,4402.68
2548,2052,3037,Chennai,Books,2,4762.86,Debit Card,2025-02-13,9525.72
2549,2191,3017,Chennai,Books,4,4161.23,Cash,2025-02-08,16644.92
2550,2165,3029,Madurai,Books,4,3415.07,Cash,2025-03-19,13660.28
2551,2366,3009,Coimbatore,Books,3,278.12,Debit Card,2025-11-23,834.36
2552,2018,3047,Madurai,Clothing,4,175.1,Debit Card,2025-02-02,700.4
2553,2169,3050,Salem,Clothing,3,859.1,UPI,2025-03-18,2577.3
2554,2321,3046,Trichy,Furniture,2,928.6,Debit Card,2025-01-23,1857.2
2555,2295,3034,Madurai,Books,3,411.37,Cash,2025-06-08,1234.11
2556,2271,3004,Salem,Groceries,6,3292.49,Cash,2025-09-14,19754.94
2557,2177,3032,Trichy,Books,3,4605.07,Credit Card,2025-11-19,13815.21
2558,2454,3027,Chennai,Books,2,2109.26,Debit Card,2025-05-29,4218.52
2559,2493,3029,Salem,Furniture,7,4048.93,Cash,2025-01-17,28342.51
2560,2353,3008,Salem,Books,5,949.01,Debit Card,2025-06-13,4745.05
2561,2358,3003,Madurai,Clothing,7,289.67,UPI,2025-06-30,2027.69
2562,2424,3004,Salem,Furniture,5,4383.27,Debit Card,2025-07-04,21916.35
2563,2458,3017,Salem,Books,9,1918.71,Credit Card,2025-07-13,17268.39
2564,2316,3002,Trichy,Groceries,5,4971.62,Cash,2025-06-24,24858.1
2565,2418,3010,Salem,Furniture,6,4068.15,Debit Card,2025-08-12,24408.9
2566,2346,3018,Madurai,Electronics,6,4367.57,Debit Card,2025-05-22,26205.42
2567,2018,3024,Madurai,Furniture,6,4234.7,UPI,2025-11-28,25408.2
2568,2453,3005,Madurai,Clothing,4,3671.99,UPI,2025-12-28,14687.96
2569,2444,3005,Trichy,Books,7,4719.6,Debit Card,2025-05-06,33037.2
2570,2035,3029,Coimbatore,Groceries,10,482.83,Cash,2025-08-17,4828.3
2571,2198,3017,Coimbatore,Electronics,7,2430.95,Cash,2025-04-21,17016.65
2572,2477,3022,Coimbatore,Clothing,8,4371,UPI,2025-11-19,34968
2573,2054,3001,Coimbatore,Books,4,3900.75,UPI,2025-03-28,15603
2574,2171,3014,Salem,Furniture,1,4687.87,Cash,2025-06-23,4687.87
2575,2252,3012,Chennai,Furniture,7,2642.22,UPI,2025-05-15,18495.54
2576,2073,3046,Coimbatore,Groceries,8,367.85,Credit Card,2025-11-14,2942.8
2577,2278,3028,Salem,Furniture,6,3295.94,Cash,2025-11-05,19775.64
2578,2020,3015,Coimbatore,Clothing,1,3660.35,Debit Card,2025-11-07,3660.35
2579,2175,3019,Salem,Groceries,7,1178.79,UPI,2025-12-21,8251.53
2580,2478,3025,Madurai,Groceries,2,1586.79,Debit Card,2025-06-02,3173.58
2581,2114,3021,Coimbatore,Books,2,2060.01,UPI,2025-10-27,4120.02
2582,2487,3025,Madurai,Groceries,6,2187.61,Debit Card,2025-07-25,13125.66
2583,2169,3015,Chennai,Electronics,6,2784.74,Debit Card,2025-03-15,16708.44
2584,2398,3029,Salem,Books,10,4330.35,Credit Card,2025-07-08,43303.5
2585,2029,3050,Madurai,Groceries,8,4881.21,Cash,2025-08-11,39049.68
2586,2267,3040,Chennai,Books,5,1838.34,Debit Card,2025-04-15,9191.7
2587,2444,3050,Coimbatore,Clothing,8,2442.59,Debit Card,2025-05-22,19540.72
2588,2020,3018,Madurai,Electronics,7,2011.91,Cash,2025-10-05,14083.37
2589,2465,3008,Madurai,Furniture,3,4007.36,UPI,2025-03-05,12022.08
2590,2236,3049,Trichy,Books,8,3015.3,UPI,2025-05-01,24122.4
2591,2472,3047,Chennai,Groceries,8,3327.6,Debit Card,2025-09-27,26620.8
2592,2492,3049,Chennai,Books,7,1145.75,Credit Card,2025-08-11,8020.25
2593,2179,3043,Madurai,Books,9,664.33,Credit Card,2025-07-24,5978.97
2594,2345,3037,Trichy,Clothing,3,2328.69,Debit Card,2025-02-05,6986.07
2595,2269,3034,Madurai,Groceries,7,354.6,Debit Card,2025-12-12,2482.2
2596,2076,3033,Madurai,Groceries,10,2011.84,UPI,2025-03-15,20118.4
2597,2390,3036,Chennai,Groceries,2,4200.78,Debit Card,2025-11-17,8401.56
2598,2323,3014,Salem,Groceries,4,792.97,UPI,2025-12-05,3171.88
2599,2092,3017,Salem,Clothing,9,4319.31,Cash,2025-04-28,38873.79
2600,2428,3048,Madurai,Electronics,6,4867.91,UPI,2025-04-13,29207.46
2601,2492,3030,Salem,Groceries,2,273.73,UPI,2025-07-26,547.46
2602,2267,3034,Trichy,Clothing,8,2652.72,UPI,2025-07-27,21221.76
2603,2019,3025,Salem,Clothing,6,3607.63,UPI,2025-11-25,21645.78
2604,2011,3024,Madurai,Clothing,4,500.19,UPI,2025-09-16,2000.76
2605,2063,3021,Chennai,Groceries,3,4537.99,Debit Card,2025-10-12,13613.97
2606,2356,3024,Salem,Clothing,3,4282.08,UPI,2025-09-17,12846.24
2607,2406,3024,Salem,Electronics,7,436.85,Debit Card,2025-02-02,3057.95
2608,2395,3020,Chennai,Electronics,7,3287.82,Debit Card,2025-11-24,23014.74
2609,2155,3040,Madurai,Groceries,1,1643.88,UPI,2025-03-18,1643.88
2610,2258,3005,Salem,Electronics,5,4449.51,Credit Card,2025-01-10,22247.55
2611,2487,3027,Trichy,Furniture,7,4767.17,UPI,2025-09-19,33370.19
2612,2252,3025,Coimbatore,Electronics,4,3449.26,Cash,2025-10-18,13797.04
2613,2390,3048,Trichy,Groceries,5,3512.88,Credit Card,2025-11-07,17564.4
2614,2231,3022,Trichy,Groceries,2,2510.61,Cash,2025-01-08,5021.22
2615,2228,3013,Coimbatore,Furniture,7,991.67,UPI,2025-10-27,6941.69
2616,2311,3030,Coimbatore,Books,2,814.11,UPI,2025-07-01,1628.22
2617,2048,3019,Chennai,Clothing,7,1404.63,Debit Card,2025-03-05,9832.41
2618,2382,3047,Madurai,Groceries,1,677.64,Credit Card,2025-08-11,677.64
2619,2255,3032,Coimbatore,Electronics,5,841.67,Credit Card,2025-08-01,4208.35
2620,2156,3039,Coimbatore,Groceries,7,4099.66,Credit Card,2025-09-03,28697.62
2621,2285,3039,Chennai,Furniture,7,1666.66,UPI,2025-07-29,11666.62
2622,2196,3013,Madurai,Furniture,7,2008.66,Cash,2025-07-29,14060.62
2623,2169,3045,Trichy,Groceries,4,3996.54,Debit Card,2025-06-15,15986.16
2624,2389,3014,Chennai,Books,3,1182.95,Debit Card,2025-10-14,3548.85
2625,2112,3048,Trichy,Furniture,6,998.07,UPI,2025-05-02,5988.42
2626,2095,3035,Chennai,Electronics,2,3685.22,Debit Card,2025-09-12,7370.44
2627,2251,3019,Salem,Clothing,4,1862.63,Debit Card,2025-07-24,7450.52
2628,2107,3030,Trichy,Books,10,542.83,Credit Card,2025-12-31,5428.3
2629,2368,3032,Salem,Furniture,7,4181.47,UPI,2025-08-10,29270.29
2630,2137,3016,Coimbatore,Clothing,1,4761.81,Cash,2025-06-07,4761.81
2631,2339,3002,Coimbatore,Electronics,2,1061.51,Debit Card,2025-06-30,2123.02
2632,2156,3002,Trichy,Books,10,2734.54,Credit Card,2025-11-19,27345.4
2633,2271,3033,Salem,Groceries,9,1091.87,Credit Card,2025-02-23,9826.83
2634,2060,3002,Chennai,Books,5,3019.1,Debit Card,2025-02-28,15095.5
2635,2203,3024,Salem,Books,2,4303.28,Credit Card,2025-01-09,8606.56
2636,2221,3007,Coimbatore,Groceries,1,1793.64,Debit Card,2025-07-22,1793.64
2637,2017,3034,Madurai,Furniture,3,2214.59,Credit Card,2025-08-05,6643.77
2638,2445,3008,Coimbatore,Furniture,5,3935.64,Cash,2025-11-10,19678.2
2639,2041,3006,Coimbatore,Electronics,9,1439.81,Credit Card,2025-04-20,12958.29
2640,2025,3020,Trichy,Books,5,3056.78,UPI,2025-07-19,15283.9
2641,2239,3042,Coimbatore,Furniture,9,3456.47,UPI,2025-08-24,31108.23
2642,2332,3003,Trichy,Groceries,9,882.31,Debit Card,2025-08-11,7940.79
2643,2275,3010,Trichy,Groceries,8,3682.16,Debit Card,2025-11-20,29457.28
2644,2052,3049,Trichy,Furniture,7,3316.92,Credit Card,2025-02-20,23218.44
2645,2199,3028,Trichy,Books,6,556.05,Cash,2025-04-11,3336.3
2646,2267,3009,Coimbatore,Furniture,7,2637.06,UPI,2025-04-29,18459.42
2647,2143,3047,Trichy,Clothing,10,4736.03,Credit Card,2025-04-10,47360.3
2648,2201,3027,Madurai,Electronics,6,2105.6,Debit Card,2025-08-15,12633.6
2649,2494,3028,Trichy,Groceries,6,864.54,Credit Card,2025-08-02,5187.24
2650,2344,3049,Madurai,Groceries,7,1187.61,UPI,2025-01-03,8313.27
2651,2339,3018,Madurai,Groceries,9,2755.43,Credit Card,2025-04-08,24798.87
2652,2139,3021,Chennai,Furniture,1,4890.31,UPI,2025-01-10,4890.31
2653,2033,3048,Chennai,Electronics,4,3396.83,UPI,2025-11-10,13587.32
2654,2457,3024,Trichy,Electronics,8,648.89,Credit Card,2025-08-14,5191.12
2655,2105,3033,Madurai,Clothing,4,4758.9,Credit Card,2025-08-04,19035.6
2656,2279,3035,Coimbatore,Books,9,2282.54,Credit Card,2025-08-04,20542.86
2657,2248,3016,Salem,Clothing,8,3416.03,UPI,2025-11-05,27328.24
2658,2017,3042,Madurai,Furniture,9,1306.49,Debit Card,2025-12-22,11758.41
2659,2138,3036,Coimbatore,Groceries,6,4468.9,Debit Card,2025-10-02,26813.4
2660,2456,3021,Coimbatore,Furniture,8,3506.76,Cash,2025-12-15,28054.08
2661,2018,3008,Salem,Furniture,5,2641.95,Debit Card,2025-07-11,13209.75
2662,2408,3031,Trichy,Furniture,3,3324.78,Debit Card,2025-04-22,9974.34
2663,2102,3049,Coimbatore,Books,8,2731.83,Cash,2025-12-29,21854.64
2664,2345,3016,Madurai,Electronics,1,2074.85,Debit Card,2025-02-23,2074.85
2665,2434,3022,Madurai,Clothing,3,682.19,Credit Card,2025-12-31,2046.57
2666,2071,3036,Chennai,Electronics,8,2129.1,UPI,2025-06-11,17032.8
2667,2359,3011,Madurai,Groceries,8,4955.49,UPI,2025-06-29,39643.92
2668,2396,3010,Chennai,Clothing,4,1316.3,Debit Card,2025-12-21,5265.2
2669,2489,3028,Salem,Books,2,3084.32,UPI,2025-06-15,6168.64
2670,2080,3036,Salem,Electronics,2,3986.15,UPI,2025-09-09,7972.3
2671,2131,3044,Chennai,Books,5,4747.84,Cash,2025-06-19,23739.2
2672,2415,3004,Madurai,Books,8,308.32,Debit Card,2025-07-21,2466.56
2673,2227,3042,Trichy,Furniture,3,3000.09,UPI,2025-12-22,9000.27
2674,2021,3050,Salem,Books,8,4112.23,Credit Card,2025-08-10,32897.84
2675,2238,3015,Chennai,Clothing,3,957.84,Credit Card,2025-12-28,2873.52
2676,2318,3044,Coimbatore,Books,8,389.83,UPI,2025-05-03,3118.64
2677,2162,3002,Salem,Clothing,6,4294.35,Debit Card,2025-08-06,25766.1
2678,2028,3019,Madurai,Groceries,6,2604.95,Debit Card,2025-05-16,15629.7
2679,2420,3017,Trichy,Clothing,2,4091.57,Debit Card,2025-03-14,8183.14
2680,2154,3045,Coimbatore,Electronics,4,678.28,Cash,2025-10-02,2713.12
2681,2129,3046,Madurai,Electronics,2,1441.23,Cash,2025-01-26,2882.46
2682,2090,3009,Trichy,Clothing,2,4048.3,UPI,2025-03-02,8096.6
2683,2277,3008,Coimbatore,Groceries,8,1553.75,Debit Card,2025-01-15,12430
2684,2426,3045,Salem,Furniture,8,3456.95,Debit Card,2025-12-03,27655.6
2685,2376,3043,Trichy,Furniture,9,4497.48,UPI,2025-01-16,40477.32
2686,2469,3037,Trichy,Groceries,3,490.03,UPI,2025-10-07,1470.09
2687,2358,3046,Coimbatore,Electronics,1,1215.37,Cash,2025-12-20,1215.37
2688,2121,3004,Chennai,Electronics,1,3562.67,Cash,2025-06-18,3562.67
2689,2163,3013,Coimbatore,Books,6,1513.02,Credit Card,2025-09-11,9078.12
2690,2094,3003,Salem,Electronics,8,1975.81,UPI,2025-08-03,15806.48
2691,2012,3046,Salem,Electronics,1,319.59,Debit Card,2025-06-06,319.59
2692,2481,3036,Madurai,Furniture,3,439.97,Credit Card,2025-03-21,1319.91
2693,2249,3005,Trichy,Electronics,8,3750.03,UPI,2025-11-21,30000.24
2694,2492,3017,Trichy,Electronics,1,2956.98,Cash,2025-03-15,2956.98
2695,2141,3034,Madurai,Furniture,2,3011.95,Credit Card,2025-02-03,6023.9
2696,2306,3017,Trichy,Books,9,3770.26,UPI,2025-10-19,33932.34
2697,2448,3010,Salem,Books,5,1221.3,Cash,2025-07-11,6106.5
2698,2033,3004,Chennai,Books,10,2098.36,UPI,2025-05-12,20983.6
2699,2152,3046,Coimbatore,Electronics,10,1547.22,Credit Card,2025-12-20,15472.2
2700,2009,3049,Salem,Clothing,4,1125.09,Cash,2025-08-01,4500.36
2701,2159,3032,Madurai,Groceries,2,2797.14,UPI,2025-03-28,5594.28
2702,2352,3005,Coimbatore,Groceries,5,2859.05,Cash,2025-11-03,14295.25
2703,2194,3014,Salem,Electronics,6,2031.2,Debit Card,2025-02-03,12187.2
2704,2384,3035,Madurai,Electronics,5,2633.83,Debit Card,2025-05-20,13169.15
2705,2287,3010,Chennai,Books,10,1172.68,UPI,2025-06-23,11726.8
2706,2060,3022,Salem,Groceries,3,4024.68,Debit Card,2025-12-05,12074.04
2707,2091,3026,Chennai,Clothing,1,4874.49,Debit Card,2025-03-11,4874.49
2708,2099,3005,Coimbatore,Books,6,1256.8,Cash,2025-05-02,7540.8
2709,2374,3001,Salem,Books,5,2756.98,UPI,2025-07-26,13784.9
2710,2225,3050,Trichy,Clothing,10,768.95,Debit Card,2025-03-11,7689.5
2711,2407,3047,Trichy,Clothing,7,4051.76,Credit Card,2025-02-27,28362.32
2712,2370,3018,Trichy,Electronics,7,4797.33,Debit Card,2025-09-12,33581.31
2713,2421,3010,Salem,Groceries,2,3416.15,UPI,2025-08-24,6832.3
2714,2202,3048,Salem,Groceries,10,3279.26,UPI,2025-02-02,32792.6
2715,2171,3015,Chennai,Furniture,3,1489.21,Cash,2025-07-03,4467.63
2716,2147,3017,Chennai,Furniture,5,1530.65,Credit Card,2025-06-27,7653.25
2717,2400,3020,Trichy,Clothing,9,1917.28,Credit Card,2025-12-15,17255.52
2718,2239,3026,Madurai,Clothing,7,3569.63,UPI,2025-12-14,24987.41
2719,2167,3023,Salem,Clothing,5,2433.51,Cash,2025-09-23,12167.55
2720,2096,3007,Madurai,Groceries,2,558.12,Credit Card,2025-01-26,1116.24
2721,2240,3048,Madurai,Groceries,1,2151.28,Cash,2025-12-06,2151.28
2722,2306,3050,Madurai,Furniture,3,3298.99,UPI,2025-04-18,9896.97
2723,2403,3014,Trichy,Furniture,2,945.83,Debit Card,2025-01-07,1891.66
2724,2132,3021,Chennai,Clothing,6,1494.41,Debit Card,2025-11-20,8966.46
2725,2179,3043,Coimbatore,Clothing,5,4368.56,Credit Card,2025-08-29,21842.8
2726,2163,3044,Trichy,Furniture,2,1104.78,UPI,2025-06-03,2209.56
2727,2290,3013,Salem,Furniture,2,1005.63,Cash,2025-01-04,2011.26
2728,2413,3047,Chennai,Clothing,9,1654.59,Cash,2025-12-04,14891.31
2729,2077,3045,Salem,Groceries,9,976.66,Debit Card,2025-12-26,8789.94
2730,2484,3031,Chennai,Furniture,9,4886.01,Credit Card,2025-11-30,43974.09
2731,2468,3033,Salem,Furniture,8,4610.32,UPI,2025-11-10,36882.56
2732,2310,3012,Trichy,Furniture,6,4502.32,Cash,2025-01-20,27013.92
2733,2230,3001,Madurai,Groceries,1,3856.75,Cash,2025-11-20,3856.75
2734,2323,3047,Madurai,Electronics,7,251.06,Debit Card,2025-03-15,1757.42
2735,2345,3023,Madurai,Clothing,1,1633.11,Debit Card,2025-10-05,1633.11
2736,2213,3011,Coimbatore,Electronics,10,2698.9,Cash,2025-02-27,26989
2737,2309,3021,Chennai,Clothing,4,3846.5,Debit Card,2025-01-28,15386
2738,2424,3027,Madurai,Clothing,7,3675.65,UPI,2025-10-09,25729.55
2739,2133,3037,Coimbatore,Electronics,9,4414.28,Cash,2025-01-14,39728.52
